user_id,age,gender,location,signup_date,preferred_brands,spending_power,avg_purchase_value,total_purchases
U00369,46,F,Los Angeles,2024-12-13,"HP,Sony",high,880.02,6
U00370,29,Other,Dallas,2024-02-26,Dell,medium,210.33,13
U00371,42,F,San Antonio,2024-07-12,"Apple,Dell,HP",high,993.46,9
U00372,21,M,San Antonio,2024-12-03,"Sony,Dell",low,190.79,8
U00373,18,Other,Phoenix,2024-08-22,Apple,low,73.85,12
U00374,58,M,Houston,2024-03-14,"Samsung,Apple,Dell",high,783.83,4
U00375,21,F,Dallas,2023-12-26,Apple,low,241.85,6
U00376,63,F,San Antonio,2024-09-13,"Sony,Samsung,Apple",high,685.73,9
U00377,34,Other,San Jose,2024-06-07,Sony,medium,614.24,4
U00378,40,Other,San Diego,2024-01-17,"Sony,Samsung",high,686.21,9
U00379,27,Other,San Diego,2024-02-18,"Apple,HP,Samsung",medium,619.55,6
U00380,47,F,Chicago,2025-07-15,HP,high,1197.78,10
U00381,18,M,Houston,2024-05-06,Apple,low,271.38,7
U00382,27,F,Chicago,2023-10-26,"Dell,Samsung,Sony",medium,724.53,11
U00383,31,F,San Antonio,2025-07-19,"Apple,Dell",medium,797.45,6
U00384,25,Other,Phoenix,2024-02-09,"HP,Sony",medium,538.29,6
U00385,56,M,Chicago,2024-10-04,"Samsung,Sony,Dell",high,1025.42,14
U00386,35,F,San Diego,2024-12-25,"Samsung,HP",medium,514.63,12
U00387,33,F,New York,2024-09-06,"Samsung,HP",medium,482.3,9
U00388,40,M,Phoenix,2023-08-10,Samsung,high,1132.85,8
U00389,18,Other,San Diego,2024-08-24,Apple,low,206.24,6
U00390,50,Other,Chicago,2025-05-21,"HP,Samsung",high,713.95,4
U00391,30,M,Houston,2024-10-20,"Dell,Sony",medium,420.36,6
U00392,28,F,Phoenix,2024-01-01,"Samsung,Apple,Sony",medium,291.45,2
U00393,26,Other,Houston,2024-10-15,Sony,medium,538.2,7
U00394,47,M,Dallas,2023-12-05,"Dell,Sony,HP",high,1226.37,8
U00395,33,Other,San Jose,2024-10-18,"HP,Dell,Apple",medium,300.86,5
U00396,24,M,Houston,2025-04-26,"Samsung,HP,Apple",low,168.87,9
U00397,29,M,Philadelphia,2025-05-10,Samsung,medium,507.02,4
U00398,26,F,San Antonio,2023-09-17,"Sony,HP",medium,500.23,9
U00399,44,M,Houston,2024-01-02,"Dell,HP",high,1147.49,9
U00400,21,F,Phoenix,2024-02-10,"HP,Apple",low,270.82,13
U00401,48,M,Chicago,2023-10-19,"Samsung,Dell",high,972.58,8
U00402,37,F,Phoenix,2023-08-27,HP,medium,739.86,8
U00403,29,Other,Philadelphia,2025-01-27,Sony,medium,713.22,10
U00404,45,Other,Philadelphia,2024-05-20,HP,high,971.75,7
U00405,24,M,San Antonio,2024-07-10,Apple,low,98.96,5
U00406,49,F,Dallas,2025-01-10,HP,high,672.47,5
U00407,47,M,Philadelphia,2024-11-11,"Apple,Sony,HP",high,1076.66,7
U00408,19,Other,San Diego,2024-06-16,Sony,low,118.54,12
U00409,33,M,San Jose,2025-06-27,"Dell,HP,Samsung",medium,304.26,1
U00410,38,Other,Dallas,2025-04-13,Sony,medium,217.3,6
U00411,42,Other,Chicago,2023-08-06,"Samsung,HP,Apple",high,803.49,6
U00412,58,M,New York,2024-04-30,"Apple,Sony,HP",high,1329.47,4
U00413,24,F,Houston,2023-09-27,"Apple,Sony,Dell",low,262.06,7
U00414,51,F,Chicago,2023-12-06,"Sony,Apple,HP",high,783.81,7
U00415,52,Other,New York,2025-05-23,HP,high,477.02,10
U00416,18,F,Los Angeles,2025-02-02,"Apple,Sony",low,202.13,11
U00417,29,Other,Dallas,2024-06-04,Apple,medium,386.7,8
U00418,18,Other,Philadelphia,2025-03-30,"Dell,Apple",low,191.55,3
U00419,18,F,Los Angeles,2025-03-31,Samsung,low,232.39,8
U00420,38,M,Philadelphia,2023-12-01,"Apple,Samsung,HP",medium,330.52,11
U00421,30,F,San Diego,2025-05-06,"Samsung,Sony,Dell",medium,585.39,10
U00422,33,M,Chicago,2024-09-14,Dell,medium,623.55,7
U00423,21,M,Phoenix,2025-03-07,"Sony,Dell,Apple",low,258.82,7
U00424,18,F,Houston,2025-01-28,"Sony,Dell",low,116.14,10
U00425,21,F,Philadelphia,2023-12-14,"Sony,Dell",low,257.38,9
U00426,30,Other,Chicago,2025-06-21,"Dell,Samsung,Sony",medium,541.23,6
U00427,58,Other,San Antonio,2024-08-07,"Sony,Samsung,Dell",high,1139.58,10
U00428,18,Other,Dallas,2024-10-26,HP,low,243.35,7
U00429,66,F,Houston,2024-04-06,"Apple,HP",high,920.44,9
U00430,41,Other,Chicago,2024-03-29,Dell,high,1004.18,7
U00431,31,F,San Jose,2024-07-07,"HP,Apple,Samsung",medium,620.77,11
U00432,18,Other,Philadelphia,2025-07-20,Dell,low,168.87,7
U00433,51,F,Los Angeles,2025-01-18,"Sony,Samsung",high,860.21,6
U00434,41,M,New York,2024-05-05,"Dell,HP,Sony",high,779.2,6
U00435,32,M,Phoenix,2024-07-11,"Sony,Dell,HP",medium,440.69,8
U00436,37,M,Houston,2024-02-25,Dell,medium,455.54,4
U00437,29,F,San Jose,2024-06-13,"Apple,Samsung,Sony",medium,299.83,3
U00438,44,F,San Jose,2023-08-14,"Samsung,HP,Apple",high,1096.09,9
U00439,21,M,Los Angeles,2024-09-15,Sony,low,164.68,4
U00440,56,M,San Diego,2025-07-28,"Samsung,HP,Apple",high,661.54,7
U00441,40,M,Chicago,2024-11-29,Dell,high,408.2,9
U00442,28,M,Chicago,2023-08-27,"Sony,Apple,Samsung",medium,295.6,11
U00443,40,M,San Diego,2024-01-12,"Dell,Samsung,HP",high,1102.12,7
U00444,40,F,Houston,2025-04-21,"Samsung,Sony",high,1215.65,10
U00445,51,M,San Antonio,2024-08-28,"Dell,HP",high,940.94,9
U00446,20,F,San Diego,2023-09-12,"HP,Apple,Dell",low,271.4,7
U00447,42,M,Houston,2024-07-16,"Sony,Apple",high,1032.68,8
U00448,44,F,Los Angeles,2023-10-06,Samsung,high,899.94,6
U00449,24,M,Houston,2024-09-22,"Apple,Sony",low,146.02,6
U00450,34,M,San Antonio,2025-02-24,"Sony,Dell",medium,605.16,12
U00451,41,F,New York,2024-11-03,"Samsung,HP",high,777.86,5
U00452,18,Other,Los Angeles,2024-04-08,Sony,low,221.52,5
U00453,51,M,San Antonio,2025-07-16,Sony,high,454.49,8
U00454,49,Other,San Antonio,2023-08-26,"Apple,Dell",high,1084.58,9
U00455,59,Other,San Antonio,2024-05-22,Sony,high,809.98,12
U00456,35,Other,Los Angeles,2023-11-18,"HP,Sony",medium,668.6,9
U00457,50,Other,Philadelphia,2024-01-28,"Apple,Samsung",high,1476.88,10
U00458,44,Other,San Antonio,2023-09-07,Samsung,high,308.35,6
U00459,46,Other,San Jose,2024-11-06,HP,high,1275.4,13
U00460,27,Other,San Diego,2024-05-09,Dell,medium,369.03,12
U00461,47,M,San Diego,2024-04-13,"Apple,Sony",high,602.79,8
U00462,45,F,Phoenix,2025-07-04,"Sony,Samsung,Dell",high,728.26,11
U00463,40,M,San Diego,2024-08-30,"Apple,HP",high,728.69,7
U00464,46,M,Dallas,2024-06-18,Samsung,high,400.86,9
U00465,35,M,Chicago,2025-03-02,"Dell,HP,Samsung",medium,407.23,9
U00466,31,F,San Jose,2024-11-21,"HP,Dell,Apple",medium,245.92,8
U00467,40,F,New York,2025-02-28,"Apple,Dell,Sony",high,1476.32,11
U00468,47,M,Philadelphia,2023-10-15,"Sony,Dell,Samsung",high,326.86,3
U00469,26,Other,Phoenix,2023-09-29,"Apple,Dell,HP",medium,676.19,5
U00470,41,Other,Phoenix,2024-09-21,"HP,Samsung,Sony",high,1258.74,6
U00471,33,F,San Jose,2024-03-31,Dell,medium,364.87,7
U00472,29,Other,Chicago,2024-10-18,"Apple,Dell,HP",medium,606.92,13
U00473,18,F,New York,2024-06-07,Apple,low,245.51,3
U00474,28,Other,Chicago,2024-10-20,"Dell,Sony",medium,258.29,4
U00475,18,M,New York,2023-08-02,"Samsung,Apple",low,202.85,8
U00476,40,Other,San Jose,2024-04-13,"Dell,Sony,HP",high,766.85,6
U00477,37,Other,New York,2024-08-11,"Sony,HP",medium,693.58,6
U00478,50,M,San Diego,2024-03-05,HP,high,1137.27,11
U00479,40,Other,San Antonio,2024-11-09,"Apple,HP",high,1057.66,8
U00480,24,Other,Philadelphia,2025-05-04,HP,low,142.3,7
U00481,30,F,Philadelphia,2024-04-22,"Dell,Apple,HP",medium,574.92,9
U00482,20,M,San Jose,2024-08-02,"Dell,HP,Apple",low,237.85,9
U00483,23,F,Dallas,2024-03-13,Dell,low,280.29,7
U00484,30,M,San Antonio,2023-11-15,Apple,medium,437.45,8
U00485,31,M,Los Angeles,2023-12-22,"Samsung,HP",medium,660.12,4
U00486,44,Other,San Antonio,2024-01-12,"Sony,Samsung",high,801.82,5
U00487,34,Other,Phoenix,2024-09-04,"Apple,Sony",medium,501.38,9
U00488,32,Other,San Antonio,2024-12-10,"Dell,HP",medium,371.77,10
U00489,32,F,Chicago,2025-01-28,"Sony,Apple",medium,519.6,13
U00490,18,F,San Diego,2023-09-26,Apple,low,145.84,11
U00491,28,Other,San Antonio,2024-05-26,"Samsung,Apple",medium,571.33,9
U00492,58,M,San Jose,2023-11-02,"Apple,Dell,HP",high,690.02,11
U00493,44,M,Chicago,2023-12-24,"Dell,Apple,Samsung",high,327.26,11
U00494,20,Other,San Antonio,2024-01-10,"Samsung,HP,Dell",low,142.27,10
U00495,41,M,Chicago,2024-04-01,"Samsung,Sony,Apple",high,651.58,7
U00496,40,M,Houston,2023-12-15,"Dell,Samsung",high,1120.41,10
U00497,30,F,Houston,2025-01-28,"HP,Apple",medium,682.21,12
U00498,26,F,Chicago,2024-11-20,"Apple,HP",medium,649.17,9
U00499,58,Other,San Antonio,2024-02-12,"Dell,Apple",high,1239.65,9
U00500,25,F,Dallas,2025-03-27,"HP,Apple,Samsung",medium,488.48,7
U00501,35,Other,New York,2024-10-02,"Apple,Sony",medium,439.66,5
U00502,40,Other,San Diego,2024-05-16,Apple,high,475.18,7
U00503,34,F,San Jose,2025-04-05,"Samsung,Sony,HP",medium,593.92,7
U00504,28,M,Houston,2024-03-21,Sony,medium,258.28,9
U00505,45,Other,Los Angeles,2024-04-15,"Dell,Samsung,HP",high,710.93,9
U00506,18,Other,San Diego,2024-08-24,"Sony,HP",low,198.61,7
U00507,33,M,Chicago,2024-02-10,"Apple,Samsung",medium,728.1,10
U00508,39,Other,Philadelphia,2024-10-03,"Samsung,Sony",medium,485.17,9
U00509,33,F,Phoenix,2025-02-20,"Samsung,HP,Sony",medium,375.4,5
U00510,54,F,Phoenix,2023-10-15,Apple,high,1321.1,7
U00511,34,Other,Phoenix,2025-02-27,"Apple,Sony,Samsung",medium,632.68,12
U00512,28,Other,Dallas,2024-06-08,"HP,Samsung",medium,783.44,9
U00513,18,Other,Chicago,2023-12-05,"Sony,HP,Samsung",low,266.35,12
U00514,25,F,Chicago,2024-02-07,"Samsung,Dell",medium,738.28,7
U00515,19,M,Los Angeles,2024-08-12,Sony,low,101.61,7
U00516,33,M,Phoenix,2023-11-13,"Apple,Samsung,Dell",medium,499.27,5
U00517,31,Other,New York,2024-02-08,Samsung,medium,418.14,14
U00518,36,M,San Antonio,2023-10-26,Sony,medium,504.45,9
U00519,35,F,Dallas,2024-01-28,"HP,Apple,Dell",medium,467.98,6
U00520,40,Other,Houston,2024-11-20,"Samsung,HP",high,574.01,9
U00521,33,Other,San Diego,2025-01-28,HP,medium,359.46,6
U00522,46,F,Los Angeles,2025-01-15,"Apple,Samsung,Sony",high,663.31,3
U00523,63,M,Houston,2024-11-21,"HP,Dell,Samsung",high,417.92,3
U00524,26,M,Philadelphia,2023-10-18,Samsung,medium,486.98,14
U00525,18,F,Los Angeles,2024-03-28,Apple,low,185.59,5
U00526,42,M,San Jose,2024-03-17,"HP,Apple",high,998.06,5
U00527,33,M,San Diego,2023-10-09,HP,medium,683.46,5
U00528,40,Other,San Diego,2025-07-28,"Dell,Sony",high,891.13,4
U00529,57,M,Philadelphia,2024-02-25,"HP,Sony",high,1441.72,11
U00530,29,F,Phoenix,2024-01-31,Sony,medium,365.17,10
U00531,33,Other,Dallas,2024-09-15,"Dell,Apple,HP",medium,492.55,8
U00532,53,F,Dallas,2024-04-03,"Samsung,HP",high,378.67,12
U00533,18,F,Phoenix,2025-04-23,"Sony,Samsung",low,98.4,12
U00534,24,M,Houston,2024-12-22,"HP,Sony",low,130.0,4
U00535,33,Other,San Diego,2025-04-14,"Sony,Samsung,HP",medium,603.13,9
U00536,18,F,Chicago,2025-01-13,"Samsung,HP",low,202.53,7
U00537,33,M,Philadelphia,2024-02-16,"HP,Dell",medium,667.85,5
U00538,49,F,Houston,2024-11-01,"Sony,HP",high,473.98,6
U00539,23,F,Philadelphia,2024-09-09,"Sony,Dell",low,190.82,8
U00540,43,F,New York,2024-06-10,Dell,high,724.33,9
U00541,18,M,San Diego,2024-10-21,Samsung,low,102.15,13
U00542,24,Other,Phoenix,2024-09-30,"Apple,Sony",low,156.87,10
U00543,34,F,Philadelphia,2024-01-04,"Samsung,HP,Sony",medium,501.77,6
U00544,18,F,Los Angeles,2025-05-13,Samsung,low,131.37,12
U00545,28,F,San Jose,2024-04-03,Dell,medium,612.68,6
U00546,35,Other,San Diego,2024-11-15,"HP,Dell",medium,235.59,7
U00547,45,M,Philadelphia,2024-10-19,"Sony,Dell,Samsung",high,433.24,4
U00548,39,M,Los Angeles,2024-08-30,"Dell,Samsung,Apple",medium,553.88,8
U00549,24,Other,Houston,2023-12-31,Dell,low,111.31,7
U00550,46,Other,Dallas,2023-09-21,"HP,Sony",high,1127.48,13
U00551,47,M,Los Angeles,2023-08-12,"Sony,HP,Samsung",high,1196.73,9
U00552,29,M,Chicago,2024-09-03,"Samsung,Dell",medium,417.32,9
U00553,31,M,Phoenix,2024-11-09,"Apple,Samsung,HP",medium,585.34,11
U00554,36,F,San Antonio,2024-03-17,HP,medium,236.17,7
U00555,32,Other,Philadelphia,2025-07-12,"Dell,Apple,Sony",medium,723.85,6
U00556,49,F,Dallas,2024-03-12,"HP,Sony",high,1061.25,4
U00557,36,Other,Los Angeles,2023-12-28,HP,medium,668.35,6
U00558,27,Other,Chicago,2024-02-19,HP,medium,753.5,7
U00559,45,Other,Houston,2025-05-15,"Dell,Sony,Samsung",high,841.55,10
U00560,40,Other,Chicago,2023-10-01,"Apple,Samsung",high,1077.41,8
U00561,24,F,San Diego,2024-02-04,"Dell,Apple,Samsung",low,193.68,8
U00562,41,M,San Jose,2024-06-24,Apple,high,570.28,10
U00563,23,F,Chicago,2024-11-05,HP,low,218.63,8
U00564,18,F,Dallas,2024-04-16,"Samsung,Sony,Dell",low,266.81,8
U00565,32,M,Houston,2025-02-27,Sony,medium,308.95,5
U00566,24,M,Dallas,2023-11-20,Samsung,low,185.02,10
U00567,46,M,Philadelphia,2024-09-09,Samsung,high,542.04,14
U00568,33,M,San Antonio,2024-10-24,Samsung,medium,663.41,11
U00569,39,M,Chicago,2024-05-04,Dell,medium,215.25,7
U00570,32,Other,Houston,2024-07-04,Dell,medium,463.13,6
U00571,32,M,Houston,2024-07-04,"Apple,HP,Dell",medium,504.02,12
U00572,40,Other,Dallas,2025-03-26,Samsung,high,444.43,5
U00573,20,F,San Jose,2024-07-27,"Sony,Dell,Apple",low,102.58,5
U00574,56,M,Dallas,2024-07-25,"Sony,Apple",high,1433.88,10
U00575,32,M,New York,2024-07-04,"Dell,Apple",medium,412.81,13
U00576,27,F,Los Angeles,2024-05-10,"Sony,Samsung,HP",medium,250.67,5
U00577,19,Other,San Antonio,2024-04-02,Sony,low,232.41,6
U00578,35,F,New York,2025-03-06,Samsung,medium,538.75,4
U00579,54,M,Dallas,2025-02-19,Dell,high,1214.75,10
U00580,27,M,San Jose,2024-12-26,"Sony,HP,Dell",medium,448.93,13
U00581,42,M,San Antonio,2025-02-02,HP,high,1458.36,10
U00582,54,Other,Chicago,2024-07-20,Samsung,high,335.98,6
U00583,43,M,Phoenix,2024-06-10,"Sony,HP,Dell",high,685.29,8
U00584,33,M,Philadelphia,2025-06-29,"Apple,Samsung",medium,748.15,10
U00585,52,M,Dallas,2024-07-07,"HP,Samsung,Apple",high,420.14,6
U00586,26,F,Houston,2025-04-25,"Apple,HP",medium,781.24,7
U00587,40,F,San Antonio,2024-01-26,"Samsung,Apple",high,673.72,9
U00588,28,F,Phoenix,2025-03-19,"HP,Sony",medium,774.14,13
U00589,36,Other,Los Angeles,2024-03-26,"HP,Samsung",medium,275.5,4
U00590,20,Other,Chicago,2025-03-04,Apple,low,235.8,6
U00591,18,Other,San Antonio,2024-10-12,"Apple,Samsung,HP",low,112.67,8
U00592,60,Other,Phoenix,2024-08-26,"Dell,Sony,Apple",high,693.53,9
U00593,35,F,Chicago,2023-12-13,"Apple,Dell,Sony",medium,228.81,9
U00594,39,M,Chicago,2025-07-14,Apple,medium,701.23,5
U00595,18,M,Chicago,2024-06-17,"Apple,Dell",low,170.96,9
U00596,50,F,Houston,2023-10-24,"Dell,HP,Apple",high,843.83,11
U00597,34,F,Dallas,2024-05-04,Sony,medium,593.28,11
U00598,49,Other,Philadelphia,2024-08-17,Sony,high,709.18,6
U00599,34,F,Dallas,2024-04-17,"Apple,Sony,Dell",medium,357.72,10
U00600,33,F,San Antonio,2023-10-10,HP,medium,275.74,6
U00601,30,M,San Diego,2025-04-06,HP,medium,627.62,8
U00602,39,M,Philadelphia,2024-09-17,"Dell,Apple",medium,779.78,12
U00603,35,Other,Chicago,2024-06-16,"Samsung,HP,Sony",medium,333.11,6
U00604,52,M,Houston,2024-07-31,"HP,Samsung,Sony",high,1331.91,6
U00605,25,Other,New York,2024-01-30,"HP,Samsung",medium,616.22,9
U00606,31,Other,Chicago,2024-07-10,Apple,medium,608.24,3
U00607,26,Other,San Jose,2024-12-09,"Samsung,Dell,Apple",medium,367.05,7
U00608,39,F,Phoenix,2024-06-24,"Dell,HP,Samsung",medium,393.15,4
U00609,70,Other,Phoenix,2025-07-28,Sony,high,1150.01,6
U00610,51,Other,Phoenix,2024-12-27,"HP,Apple,Dell",high,1206.2,6
U00611,46,M,Chicago,2024-03-23,Samsung,high,769.49,7
U00612,51,M,San Antonio,2024-06-23,"Samsung,HP,Dell",high,384.64,9
U00613,22,F,Chicago,2024-06-12,HP,low,286.09,7
U00614,34,M,Houston,2024-04-30,Sony,medium,656.35,6
U00615,50,M,Los Angeles,2024-02-11,"HP,Apple",high,1225.99,12
U00616,18,Other,San Diego,2024-12-03,"Dell,Sony,Apple",low,185.31,7
U00617,48,Other,San Diego,2025-02-21,Sony,high,1350.28,11
U00618,18,M,San Antonio,2024-11-09,Dell,low,156.48,8
U00619,47,M,San Diego,2024-10-03,HP,high,423.66,11
U00620,30,Other,San Jose,2023-11-23,"Samsung,Dell",medium,702.03,10
U00621,53,F,San Antonio,2025-05-31,"Apple,Sony,Dell",high,1178.93,10
U00622,34,F,Dallas,2024-08-26,"Sony,HP",medium,249.86,9
U00623,24,M,San Diego,2024-11-22,"Dell,Samsung,Sony",low,158.44,5
U00624,18,F,Los Angeles,2023-08-03,"HP,Dell",low,201.66,7
U00625,31,Other,San Antonio,2025-06-15,"Apple,HP,Sony",medium,256.95,5
U00626,49,M,Philadelphia,2023-12-12,"HP,Dell,Samsung",high,1161.95,9
U00627,18,M,Philadelphia,2023-10-05,"Dell,Apple",low,285.05,11
U00628,32,Other,San Antonio,2023-09-12,Samsung,medium,540.16,7
U00629,31,M,Philadelphia,2025-04-18,"Dell,Apple",medium,637.43,10
U00630,18,F,Philadelphia,2023-08-29,"Sony,Samsung",low,119.16,10
U00631,36,M,Philadelphia,2024-04-15,"Sony,Samsung,Apple",medium,535.09,7
U00632,18,Other,Philadelphia,2024-06-13,"Samsung,Dell",low,264.16,8
U00633,42,F,Philadelphia,2023-11-05,"Samsung,Sony,HP",high,421.56,10
U00634,18,Other,Los Angeles,2023-10-13,"Sony,Dell",low,209.87,3
U00635,40,F,Houston,2024-10-30,"Dell,Sony,Samsung",high,1267.08,9
U00636,35,F,Chicago,2025-02-06,"Apple,HP",medium,313.87,6
U00637,25,F,Dallas,2023-08-11,"HP,Sony,Dell",medium,522.95,13
U00638,35,F,San Jose,2023-08-16,Samsung,medium,256.02,5
U00639,55,Other,San Jose,2023-09-18,"Sony,Samsung",high,1159.07,7
U00640,27,Other,Philadelphia,2024-06-17,Dell,medium,262.18,5
U00641,36,Other,Phoenix,2023-11-08,"Apple,Sony,HP",medium,465.52,11
U00642,36,M,Houston,2024-01-14,Sony,medium,215.82,6
U00643,29,M,Houston,2024-11-19,Dell,medium,588.74,5
U00644,47,M,Chicago,2025-07-16,"Samsung,Apple",high,1329.04,10
U00645,36,F,San Diego,2024-05-30,"HP,Samsung,Dell",medium,311.63,5
U00646,70,Other,San Jose,2024-06-14,"HP,Dell,Sony",high,613.79,8
U00647,21,F,Phoenix,2024-05-13,"Sony,Samsung",low,130.04,6
U00648,38,F,Los Angeles,2023-08-19,Sony,medium,715.97,7
U00649,30,Other,Houston,2024-01-24,"Samsung,Apple,Sony",medium,625.01,7
U00650,37,Other,Philadelphia,2025-04-12,"Samsung,Sony,Dell",medium,621.29,10
U00651,36,Other,Houston,2024-04-08,"HP,Apple",medium,476.14,8
U00652,51,F,San Diego,2023-12-01,"Apple,Samsung",high,326.54,6
U00653,30,F,Dallas,2023-10-02,Sony,medium,485.98,10
U00654,18,Other,Chicago,2025-05-24,"Sony,Apple,HP",low,119.02,10
U00655,45,F,New York,2023-11-24,"Dell,Samsung",high,1483.45,8
U00656,32,M,San Diego,2024-09-14,"Sony,HP,Apple",medium,541.91,6
U00657,40,Other,San Antonio,2025-03-03,"HP,Sony,Apple",high,1465.07,7
U00658,38,M,Philadelphia,2023-12-05,Apple,medium,568.31,7
U00659,41,Other,San Antonio,2025-02-13,"Samsung,HP,Sony",high,1228.48,5
U00660,30,M,Chicago,2025-06-28,"Dell,Apple,Samsung",medium,253.46,10
U00661,53,F,San Jose,2023-08-11,"Dell,HP,Samsung",high,1135.7,9
U00662,40,M,Philadelphia,2025-01-22,Sony,high,726.19,9
U00663,31,Other,San Antonio,2024-11-12,"Apple,Samsung",medium,356.3,7
U00664,49,M,Houston,2024-08-03,"Apple,Sony,Samsung",high,1202.18,5
U00665,48,Other,Phoenix,2025-07-08,"Apple,HP,Sony",high,747.78,9
U00666,37,M,New York,2024-02-03,Apple,medium,396.12,3
U00667,25,F,New York,2023-12-25,"Sony,Apple,Dell",medium,313.09,8
U00668,29,Other,San Diego,2025-01-23,"Samsung,Sony,Apple",medium,723.26,8
U00669,31,M,San Jose,2024-07-10,"Samsung,Dell,Sony",medium,707.58,13
U00670,18,M,Dallas,2025-02-26,"Apple,HP",low,283.82,5
U00671,32,M,Phoenix,2024-10-03,Sony,medium,609.82,8
U00672,18,Other,Dallas,2025-02-07,Dell,low,98.29,12
U00673,27,M,San Jose,2024-08-17,"HP,Dell",medium,670.44,10
U00674,27,M,Dallas,2025-05-22,"Samsung,Sony",medium,284.83,6
U00675,19,F,Houston,2024-06-10,Sony,low,64.66,6
U00676,18,F,San Jose,2025-04-18,"Apple,Sony,Dell",low,190.75,8
U00677,18,Other,Dallas,2024-02-10,"HP,Samsung",low,120.64,8
U00678,38,M,San Diego,2025-01-07,"Dell,HP",medium,461.08,7
U00679,43,M,San Diego,2025-07-04,"Apple,Sony",high,973.5,11
U00680,34,Other,San Antonio,2024-09-18,"Sony,Apple",medium,516.53,3
U00681,19,M,Houston,2025-04-28,"HP,Samsung",low,210.23,7
U00682,44,Other,New York,2024-01-28,Apple,high,1460.12,8
U00683,38,F,Houston,2024-08-02,"Apple,Dell,Sony",medium,505.02,7
U00684,18,M,Dallas,2024-07-14,"Apple,Samsung,HP",low,164.31,11
U00685,53,M,Houston,2023-07-30,"Apple,Samsung",high,894.33,5
U00686,39,Other,San Jose,2025-07-13,Dell,medium,323.62,6
U00687,35,Other,Los Angeles,2024-10-04,Samsung,medium,595.76,9
U00688,42,F,Chicago,2024-06-24,Sony,high,1401.1,8
U00689,36,F,New York,2025-02-19,HP,medium,347.7,7
U00690,18,Other,Phoenix,2024-05-22,"HP,Sony,Apple",low,285.07,9
U00691,41,Other,Phoenix,2024-06-04,"Apple,Dell,Samsung",high,752.56,3
U00692,42,M,San Diego,2024-11-11,"Apple,Dell,HP",high,1135.2,6
U00693,30,F,Chicago,2023-09-19,"Samsung,Apple,Sony",medium,268.63,9
U00694,41,M,San Diego,2025-05-21,HP,high,692.85,10
U00695,59,Other,Phoenix,2023-08-31,"Dell,Sony,HP",high,643.73,7
U00696,40,Other,Phoenix,2025-04-08,Dell,high,1287.45,9
U00697,35,M,Los Angeles,2024-01-07,"Samsung,HP",medium,510.94,6
U00698,43,M,San Diego,2024-03-25,Apple,high,574.37,6
U00699,57,F,Chicago,2025-05-04,"Apple,Samsung,Dell",high,1038.38,7
U00700,47,F,Chicago,2024-05-02,"Apple,Samsung,HP",high,1169.89,7
U00701,48,M,San Jose,2025-07-14,Sony,high,1331.39,4
U00702,18,F,Chicago,2024-08-04,"Samsung,Apple",low,147.83,5
U00703,40,M,Phoenix,2024-02-27,Samsung,high,520.76,10
U00704,31,M,Philadelphia,2023-09-24,"Dell,Apple,Samsung",medium,241.63,7
U00705,39,M,San Jose,2024-02-03,"HP,Samsung",medium,286.02,9
U00706,33,F,New York,2025-04-05,"Apple,Dell,Sony",medium,520.56,11
U00707,44,Other,Chicago,2024-09-02,"Apple,Samsung",high,1381.82,9
U00708,28,Other,Houston,2025-07-22,"Apple,HP",medium,688.22,8
U00709,37,Other,Los Angeles,2024-12-11,"Apple,HP,Dell",medium,589.32,10
U00710,34,F,San Jose,2023-10-07,"Sony,Dell",medium,469.8,9
U00711,23,Other,Houston,2023-08-29,"HP,Sony",low,136.29,7
U00712,30,Other,San Diego,2024-03-25,Dell,medium,521.87,9
U00713,30,F,Houston,2025-03-03,"Samsung,Dell",medium,799.48,6
U00714,26,M,Philadelphia,2025-07-07,"Sony,Samsung",medium,225.53,8
U00715,36,F,Dallas,2024-12-08,"Samsung,Sony",medium,324.86,8
U00716,22,F,San Antonio,2024-05-27,"Dell,HP",low,288.09,5
U00717,18,F,Philadelphia,2024-08-17,"Dell,Samsung",low,230.83,2
U00718,30,M,Houston,2024-12-18,"Samsung,HP,Sony",medium,595.6,6
U00719,36,Other,Philadelphia,2024-04-10,"Dell,Sony,HP",medium,384.14,4
U00720,39,F,Chicago,2024-04-03,HP,medium,591.34,6
U00721,70,F,San Jose,2024-06-01,Samsung,high,560.61,7
U00722,38,Other,Chicago,2023-09-22,"HP,Dell",medium,308.19,7
U00723,46,F,New York,2023-08-18,Dell,high,980.87,5
U00724,26,M,Phoenix,2023-09-01,"Samsung,Dell,Sony",medium,669.12,9
U00725,28,M,Chicago,2024-06-02,"Dell,Samsung",medium,720.82,9
U00726,27,M,San Diego,2024-09-08,"HP,Apple,Sony",medium,258.24,11
U00727,32,M,Los Angeles,2025-07-07,Apple,medium,398.91,7
U00728,40,M,Philadelphia,2024-07-28,Samsung,high,1449.55,13
U00729,23,F,Los Angeles,2024-07-22,"Sony,Dell,Samsung",low,134.66,6
U00730,38,M,Phoenix,2024-09-21,HP,medium,295.89,9
U00731,36,M,Chicago,2024-05-29,HP,medium,746.14,6
U00732,51,F,Chicago,2023-12-31,"Dell,Sony,HP",high,1317.59,10
U00733,43,M,Los Angeles,2023-09-18,Dell,high,416.48,6
U00734,28,M,Chicago,2024-07-03,"Dell,HP",medium,302.27,8
U00735,30,M,San Jose,2023-08-24,"Dell,Samsung",medium,468.4,4
