product_id,name,category,brand,price,rating,num_reviews,description,in_stock
P0912,Apple Adapter,Accessories,Apple,93.97,4.3,93,"Accessorie with Universal, Fast Charging, Compact",True
P0913,Apple Case,Accessories,Apple,132.65,4.6,127,"Accessorie with Fast Charging, Universal",False
P0914,Samsung Stand,Accessories,Samsung,39.84,3.9,432,"Accessorie with Fast Charging, Compact, Durable",True
P0915,Logitech Charger,Accessories,Logitech,11.38,3.8,109,"Accessorie with Universal, Fast Charging",True
P0916,Anker Case,Accessories,Anker,146.54,3.9,99,"Accessorie with Universal, Compact",True
P0917,Samsung Stand,Accessories,Samsung,44.43,3.7,80,"Accessorie with Durable, Universal",False
P0918,Anker Case,Accessories,Anker,57.37,3.7,491,"Accessorie with Universal, Compact, Durable",False
P0919,Anker Case,Accessories,Anker,26.59,4.1,201,"Accessorie with Compact, Universal",True
P0920,Samsung Adapter,Accessories,Samsung,70.14,4.0,177,"Accessorie with Universal, Durable",True
P0921,Anker Adapter,Accessories,Anker,98.12,4.0,411,"Accessorie with Fast Charging, Universal, Durable",False
P0922,Samsung Adapter,Accessories,Samsung,19.08,3.9,101,"Accessorie with Compact, Universal, Fast Charging",True
P0923,Logitech Cable,Accessories,Logitech,83.57,4.1,116,"Accessorie with Compact, Universal, Durable",True
P0924,Belkin Stand,Accessories,Belkin,73.29,3.7,488,"Accessorie with Compact, Universal, Durable",True
P0925,Logitech Stand,Accessories,Logitech,87.08,3.9,248,"Accessorie with Universal, Durable, Compact",True
P0926,Apple Cable,Accessories,Apple,73.16,4.2,101,"Accessorie with Universal, Fast Charging, Durable",False
P0927,Belkin Stand,Accessories,Belkin,47.19,3.6,60,"Accessorie with Universal, Durable",True
P0928,Anker Case,Accessories,Anker,60.43,3.9,107,"Accessorie with Universal, Fast Charging, Compact",True
P0929,Samsung Stand,Accessories,Samsung,137.73,3.8,251,"Accessorie with Compact, Fast Charging, Durable",True
P0930,Apple Cable,Accessories,Apple,41.86,4.3,426,"Accessorie with Compact, Universal",False
P0931,Logitech Cable,Accessories,Logitech,120.87,4.0,446,"Accessorie with Fast Charging, Compact, Universal",True
P0932,Logitech Charger,Accessories,Logitech,29.45,4.1,224,"Accessorie with Universal, Fast Charging, Durable",False
P0933,Apple Stand,Accessories,Apple,116.8,4.5,88,"Accessorie with Durable, Compact",True
P0934,Samsung Adapter,Accessories,Samsung,98.18,4.2,42,"Accessorie with Compact, Durable, Fast Charging",False
P0935,Belkin Stand,Accessories,Belkin,76.47,3.8,355,"Accessorie with Fast Charging, Durable",True
P0936,Anker Case,Accessories,Anker,125.71,4.2,155,"Accessorie with Durable, Fast Charging",True
P0937,Belkin Charger,Accessories,Belkin,50.75,3.9,450,"Accessorie with Durable, Compact, Fast Charging",False
P0938,Apple Cable,Accessories,Apple,31.98,4.0,76,"Accessorie with Durable, Fast Charging, Compact",True
P0939,Logitech Case,Accessories,Logitech,70.51,4.0,151,"Accessorie with Fast Charging, Universal, Compact",True
P0940,Anker Cable,Accessories,Anker,148.75,4.1,460,"Accessorie with Universal, Compact",False
P0941,Apple Stand,Accessories,Apple,74.78,3.9,210,"Accessorie with Universal, Compact, Fast Charging",True
P0942,Apple Cable,Accessories,Apple,44.88,4.4,367,"Accessorie with Compact, Universal, Durable",True
P0943,Apple Case,Accessories,Apple,107.81,4.1,367,"Accessorie with Universal, Compact, Durable",True
P0944,Apple Stand,Accessories,Apple,67.58,4.4,402,"Accessorie with Durable, Universal",True
P0945,Apple Charger,Accessories,Apple,73.13,4.1,205,"Accessorie with Durable, Compact, Fast Charging",True
P0946,Apple Stand,Accessories,Apple,129.81,4.3,353,"Accessorie with Fast Charging, Compact",False
P0947,Apple Case,Accessories,Apple,74.59,3.9,440,"Accessorie with Fast Charging, Compact, Universal",True
P0948,Belkin Stand,Accessories,Belkin,127.39,4.2,49,"Accessorie with Compact, Durable",True
P0949,Logitech Charger,Accessories,Logitech,31.49,3.8,34,"Accessorie with Compact, Universal",True
P0950,Apple Charger,Accessories,Apple,106.65,4.4,485,"Accessorie with Compact, Durable",True
P0951,Logitech Cable,Accessories,Logitech,137.23,3.9,430,"Accessorie with Durable, Fast Charging",True
P0952,Anker Case,Accessories,Anker,40.88,4.1,272,"Accessorie with Durable, Fast Charging",True
P0953,Logitech Case,Accessories,Logitech,55.18,4.0,119,"Accessorie with Compact, Durable, Universal",True
P0954,Logitech Stand,Accessories,Logitech,55.27,3.6,244,"Accessorie with Compact, Durable",True
P0955,Anker Stand,Accessories,Anker,102.11,4.0,220,"Accessorie with Durable, Compact",True
P0956,Samsung Adapter,Accessories,Samsung,79.94,4.2,317,"Accessorie with Universal, Durable",True
P0957,Apple Case,Accessories,Apple,104.91,4.7,445,"Accessorie with Fast Charging, Universal, Compact",False
P0958,Anker Cable,Accessories,Anker,56.91,4.0,129,"Accessorie with Fast Charging, Universal, Durable",True
P0959,Samsung Cable,Accessories,Samsung,116.25,3.9,80,"Accessorie with Durable, Compact",True
P0960,Apple Charger,Accessories,Apple,51.53,4.0,459,"Accessorie with Compact, Universal",True
P0961,Belkin Charger,Accessories,Belkin,48.94,4.0,443,"Accessorie with Universal, Durable, Compact",True
P0962,Logitech Case,Accessories,Logitech,43.91,3.9,174,"Accessorie with Compact, Universal",True
P0963,Apple Charger,Accessories,Apple,98.17,4.1,82,"Accessorie with Durable, Universal",True
P0964,Belkin Case,Accessories,Belkin,22.85,4.0,381,"Accessorie with Durable, Fast Charging",False
P0965,Logitech Case,Accessories,Logitech,32.98,3.7,305,"Accessorie with Universal, Fast Charging",False
P0966,Belkin Stand,Accessories,Belkin,48.06,4.1,235,"Accessorie with Compact, Durable, Fast Charging",False
P0967,Samsung Cable,Accessories,Samsung,95.32,4.1,447,"Accessorie with Compact, Fast Charging",True
P0968,Logitech Case,Accessories,Logitech,93.33,3.9,242,"Accessorie with Compact, Fast Charging, Universal",True
P0969,Apple Case,Accessories,Apple,88.7,4.4,12,"Accessorie with Fast Charging, Durable, Universal",True
P0970,Samsung Cable,Accessories,Samsung,112.25,4.0,167,"Accessorie with Universal, Fast Charging, Compact",True
P0971,Apple Cable,Accessories,Apple,133.9,4.7,500,"Accessorie with Fast Charging, Compact",True
P0972,Logitech Stand,Accessories,Logitech,81.35,4.1,386,"Accessorie with Compact, Fast Charging",True
P0973,Belkin Charger,Accessories,Belkin,76.88,4.2,243,"Accessorie with Universal, Compact",True
P0974,Logitech Case,Accessories,Logitech,44.64,3.9,339,"Accessorie with Durable, Compact",False
P0975,Apple Adapter,Accessories,Apple,108.85,4.7,434,"Accessorie with Compact, Durable",False
P0976,Logitech Cable,Accessories,Logitech,106.86,4.1,65,"Accessorie with Compact, Universal, Durable",True
P0977,Belkin Cable,Accessories,Belkin,47.66,3.7,10,"Accessorie with Durable, Compact, Fast Charging",True
P0978,Anker Stand,Accessories,Anker,118.32,4.1,105,"Accessorie with Fast Charging, Durable, Compact",True
P0979,Belkin Cable,Accessories,Belkin,78.11,3.9,40,"Accessorie with Fast Charging, Durable",True
P0980,Belkin Cable,Accessories,Belkin,46.31,4.1,160,"Accessorie with Fast Charging, Durable",True
P0981,Apple Adapter,Accessories,Apple,27.46,3.9,354,"Accessorie with Compact, Fast Charging",True
P0982,Anker Adapter,Accessories,Anker,18.55,4.1,277,"Accessorie with Durable, Compact",True
P0983,Apple Stand,Accessories,Apple,94.42,4.7,182,"Accessorie with Compact, Fast Charging, Universal",True
P0984,Logitech Cable,Accessories,Logitech,149.92,4.3,422,"Accessorie with Durable, Fast Charging, Universal",True
P0985,Anker Case,Accessories,Anker,73.97,4.0,153,"Accessorie with Durable, Universal",True
P0986,Logitech Cable,Accessories,Logitech,73.27,4.0,18,"Accessorie with Fast Charging, Durable, Compact",True
P0987,Anker Cable,Accessories,Anker,145.74,4.2,388,"Accessorie with Compact, Fast Charging",True
P0988,Logitech Charger,Accessories,Logitech,69.91,4.2,374,"Accessorie with Universal, Compact, Durable",True
P0989,Samsung Adapter,Accessories,Samsung,132.67,4.3,417,"Accessorie with Fast Charging, Compact",True
P0990,Logitech Cable,Accessories,Logitech,126.53,4.4,256,"Accessorie with Compact, Durable",True
P0991,Belkin Charger,Accessories,Belkin,39.63,4.1,24,"Accessorie with Compact, Universal",True
P0992,Logitech Stand,Accessories,Logitech,136.37,4.3,482,"Accessorie with Durable, Universal, Compact",False
P0993,Anker Adapter,Accessories,Anker,121.38,4.0,476,"Accessorie with Universal, Fast Charging",False
P0994,Samsung Case,Accessories,Samsung,145.27,4.1,67,"Accessorie with Durable, Fast Charging, Compact",True
P0995,Logitech Charger,Accessories,Logitech,113.68,4.4,305,"Accessorie with Fast Charging, Compact, Universal",True
P0996,Logitech Cable,Accessories,Logitech,18.66,3.9,276,"Accessorie with Universal, Fast Charging, Durable",True
P0997,Anker Stand,Accessories,Anker,65.34,3.9,265,"Accessorie with Universal, Durable",False
P0998,Belkin Charger,Accessories,Belkin,94.21,3.9,150,"Accessorie with Universal, Compact, Durable",False
P0999,Belkin Charger,Accessories,Belkin,79.3,4.0,444,"Accessorie with Fast Charging, Universal, Durable",True
P1000,Anker Cable,Accessories,Anker,139.24,4.3,21,"Accessorie with Universal, Compact, Durable",False
P1001,Logitech Cable,Accessories,Logitech,69.14,3.9,154,"Accessorie with Durable, Universal, Fast Charging",True
P1002,Samsung Adapter,Accessories,Samsung,65.13,3.7,345,"Accessorie with Universal, Fast Charging",True
P1003,Samsung Case,Accessories,Samsung,29.26,4.0,110,"Accessorie with Fast Charging, Universal",True
P1004,Logitech Case,Accessories,Logitech,111.63,4.1,484,"Accessorie with Compact, Universal, Durable",True
P1005,Anker Charger,Accessories,Anker,59.78,3.9,135,"Accessorie with Compact, Durable, Fast Charging",True
P1006,Anker Adapter,Accessories,Anker,43.72,3.9,417,"Accessorie with Compact, Universal",True
P1007,Apple Cable,Accessories,Apple,131.09,4.5,52,"Accessorie with Durable, Compact, Universal",True
P1008,Apple Charger,Accessories,Apple,99.8,4.6,416,"Accessorie with Universal, Compact, Durable",True
P1009,Apple Stand,Accessories,Apple,77.79,4.3,42,"Accessorie with Durable, Fast Charging",True
P1010,Apple Adapter,Accessories,Apple,123.8,4.1,395,"Accessorie with Durable, Universal, Compact",True
P1011,Anker Charger,Accessories,Anker,35.29,4.0,75,"Accessorie with Universal, Durable, Compact",True
P1012,Belkin Charger,Accessories,Belkin,22.29,3.8,162,"Accessorie with Durable, Universal",True
P1013,Samsung Charger,Accessories,Samsung,34.02,4.2,494,"Accessorie with Universal, Durable",True
P1014,Samsung Stand,Accessories,Samsung,72.29,3.9,349,"Accessorie with Fast Charging, Universal, Durable",True
P1015,Belkin Case,Accessories,Belkin,15.14,3.7,193,"Accessorie with Fast Charging, Universal",True
P1016,Belkin Stand,Accessories,Belkin,112.07,4.1,214,"Accessorie with Compact, Universal, Durable",False
P1017,Anker Case,Accessories,Anker,142.26,4.2,385,"Accessorie with Durable, Universal",True
P1018,Belkin Adapter,Accessories,Belkin,110.02,4.1,171,"Accessorie with Compact, Durable",False
P1019,Apple Stand,Accessories,Apple,13.63,4.3,290,"Accessorie with Durable, Universal",False
P1020,Anker Stand,Accessories,Anker,56.11,3.7,15,"Accessorie with Fast Charging, Compact",True
P1021,Apple Charger,Accessories,Apple,147.13,4.2,430,"Accessorie with Universal, Compact",False
P1022,Anker Stand,Accessories,Anker,84.05,4.2,172,"Accessorie with Durable, Compact, Universal",False
P1023,Belkin Adapter,Accessories,Belkin,58.32,4.0,142,"Accessorie with Compact, Universal, Durable",True
P1024,Samsung Cable,Accessories,Samsung,109.85,4.2,372,"Accessorie with Durable, Universal, Fast Charging",True
P1025,Samsung Stand,Accessories,Samsung,68.55,3.9,276,"Accessorie with Universal, Fast Charging, Compact",True
P1026,Logitech Cable,Accessories,Logitech,98.99,3.9,49,"Accessorie with Durable, Universal, Compact",True
P1027,Anker Stand,Accessories,Anker,33.12,3.6,255,"Accessorie with Durable, Fast Charging, Compact",False
P1028,Samsung Charger,Accessories,Samsung,105.92,4.2,476,"Accessorie with Durable, Universal, Compact",True
P1029,Apple Adapter,Accessories,Apple,108.36,4.5,355,"Accessorie with Compact, Durable",True
P1030,Belkin Stand,Accessories,Belkin,20.52,4.1,204,"Accessorie with Compact, Fast Charging",True
P1031,Logitech Case,Accessories,Logitech,145.76,4.0,257,"Accessorie with Universal, Fast Charging",True
P1032,Logitech Cable,Accessories,Logitech,39.83,4.0,273,"Accessorie with Universal, Compact",True
P1033,Apple Stand,Accessories,Apple,134.95,4.6,162,"Accessorie with Compact, Fast Charging",True
P1034,Anker Cable,Accessories,Anker,10.72,4.1,261,"Accessorie with Durable, Compact, Fast Charging",True
P1035,Anker Charger,Accessories,Anker,84.07,4.3,125,"Accessorie with Durable, Compact, Fast Charging",False
P1036,Apple Adapter,Accessories,Apple,62.4,4.1,92,"Accessorie with Durable, Fast Charging, Universal",True
P1037,Logitech Case,Accessories,Logitech,114.59,3.8,30,"Accessorie with Fast Charging, Compact",True
P1038,Apple Case,Accessories,Apple,68.95,4.1,146,"Accessorie with Compact, Universal",True
P1039,Apple Case,Accessories,Apple,78.47,4.2,77,"Accessorie with Compact, Universal, Fast Charging",True
P1040,Anker Adapter,Accessories,Anker,120.98,3.9,357,"Accessorie with Fast Charging, Durable",True
P1041,Apple Cable,Accessories,Apple,146.7,4.5,399,"Accessorie with Universal, Fast Charging, Durable",False
P1042,Belkin Case,Accessories,Belkin,96.47,4.2,351,"Accessorie with Durable, Fast Charging, Compact",False
